filename,ppm
Beijing/2014_08_03_0632_mod,102.0
Beijing/2014_12_19_0751_mod,19.0
Beijing/2014_12_07_0739_mod,79.0
Beijing/2014_01_26_0726_mod,24.0
Beijing/2014_07_13_0632_mod,17.0
Beijing/2014_07_27_0618_mod,107.0
Beijing/2014_09_16_0637_mod,15.0
Beijing/2014_05_11_0708_mod,33.0
Beijing/2014_07_19_0619_mod,72.0
Beijing/2014_08_14_0622_mod,17.0
Beijing/2014_09_07_0640_mod,174.0
Beijing/2014_09_06_0641_mod,139.0
Beijing/2014_06_24_0630_mod,63.0
Beijing/2014_07_31_0623_mod,219.0
Beijing/2014_11_12_0722_mod,4.0
Beijing/2014_11_13_0722_mod,21.0
Beijing/2014_01_01_0729_mod,58.0
Beijing/2014_10_14_0715_mod,22.0
Beijing/2014_09_17_0636_mod,22.0
Beijing/2014_08_31_0642_mod,79.0
Beijing/2014_09_14_0659_mod,79.0
Beijing/2014_11_19_0735_mod,275.0
Beijing/2014_05_29_0619_mod,78.0
Beijing/2014_03_30_0700_mod,44.0
Beijing/2014_03_31_0700_mod,180.0
Beijing/2014_09_25_0645_mod,105.0
Beijing/2014_11_29_0711_mod,287.0
Beijing/2014_11_03_0745_mod,39.0
Beijing/2014_10_15_0705_mod,95.0
Beijing/2014_04_01_0700_mod,220.0
Beijing/2014_05_22_0622_mod,249.0
Beijing/2014_01_19_0736_mod,137.0
Beijing/2014_12_18_0805_mod,136.0
Beijing/2014_04_18_0653_mod,162.0
Beijing/2014_12_12_0740_mod,12.0
Beijing/2014_03_12_0701_mod,11.0
Beijing/2014_08_15_0632_mod,121.0
Beijing/2014_08_10_0638_mod,24.0
Beijing/2014_05_13_0617_mod,108.0
Beijing/2014_07_04_0624_mod,226.0
Beijing/2014_01_23_0728_mod,219.0
Beijing/2014_05_18_0628_mod,84.0
Beijing/2014_01_16_0716_mod,477.0
Beijing/2014_07_16_0614_mod,121.0
Beijing/2014_03_19_0700_mod,92.0
Beijing/2014_10_21_0710_mod,38.0
Beijing/2014_11_30_0735_mod,18.0
Beijing/2014_11_04_0723_mod,64.0
Beijing/2014_12_02_0735_mod,26.0
Beijing/2014_07_05_0626_mod,148.0
Beijing/2014_05_23_0621_mod,102.0
Beijing/2014_03_27_0701_mod,340.0
Beijing/2014_10_04_0759_mod,58.0
Beijing/2014_12_30_0801_mod,16.0
Beijing/2014_04_19_0644_mod,72.0
Beijing/2014_11_22_0738_mod,31.0
Beijing/2014_12_26_0755_mod,111.0
Beijing/2014_03_26_0700_mod,317.0
Beijing/2014_11_27_0732_mod,14.0
Beijing/2014_12_27_0806_mod,182.0
Beijing/2014_03_05_0710_mod,35.0
Beijing/2014_03_18_0701_mod,20.0
Beijing/2014_08_02_0623_mod,62.0
