filename,datetime,dt_round,dt_round_2,ppm
Shanghai3/201412181515,201412181515,2014-12-18 15:15:00,2014-12-18 15:00:00,38.0
Shanghai3/201412081515,201412081515,2014-12-08 15:15:00,2014-12-08 15:00:00,75.0
Shanghai3/201412131215,201412131215,2014-12-13 12:15:00,2014-12-13 12:00:00,56.0
Shanghai3/201412261115,201412261115,2014-12-26 11:15:00,2014-12-26 11:00:00,34.0
Shanghai3/201412251015,201412251015,2014-12-25 10:15:00,2014-12-25 10:00:00,18.0
Shanghai3/201412090815,201412090815,2014-12-09 08:15:00,2014-12-09 08:00:00,25.0
Shanghai3/201412190815,201412190815,2014-12-19 08:15:00,2014-12-19 08:00:00,48.0
Shanghai3/201412201145,201412201145,2014-12-20 11:45:00,2014-12-20 12:00:00,36.0
Shanghai3/201412301145,201412301145,2014-12-30 11:45:00,2014-12-30 12:00:00,90.0
Shanghai3/201412231045,201412231045,2014-12-23 10:45:00,2014-12-23 11:00:00,43.0
Shanghai3/201412161345,201412161345,2014-12-16 13:45:00,2014-12-16 14:00:00,33.0
Shanghai3/201412151245,201412151245,2014-12-15 12:45:00,2014-12-15 13:00:00,66.0
Shanghai3/201412260815,201412260815,2014-12-26 08:15:00,2014-12-26 08:00:00,41.0
Shanghai3/201412091115,201412091115,2014-12-09 11:15:00,2014-12-09 11:00:00,19.0
Shanghai3/201412241415,201412241415,2014-12-24 14:15:00,2014-12-24 14:00:00,104.0
Shanghai3/201412271515,201412271515,2014-12-27 15:15:00,2014-12-27 15:00:00,55.0
Shanghai3/201412091315,201412091315,2014-12-09 13:15:00,2014-12-09 13:00:00,18.0
Shanghai3/201412191315,201412191315,2014-12-19 13:15:00,2014-12-19 13:00:00,71.0
Shanghai3/201412111515,201412111515,2014-12-11 15:15:00,2014-12-11 15:00:00,63.0
Shanghai3/201412121415,201412121415,2014-12-12 14:15:00,2014-12-12 14:00:00,82.0
Shanghai3/201412231245,201412231245,2014-12-23 12:45:00,2014-12-23 13:00:00,52.0
Shanghai3/201412201345,201412201345,2014-12-20 13:45:00,2014-12-20 14:00:00,35.0
Shanghai3/201412301345,201412301345,2014-12-30 13:45:00,2014-12-30 14:00:00,86.0
Shanghai3/201412290845,201412290845,2014-12-29 08:45:00,2014-12-29 09:00:00,160.0
Shanghai3/201412151045,201412151045,2014-12-15 10:45:00,2014-12-15 11:00:00,69.0
Shanghai3/201412161145,201412161145,2014-12-16 11:45:00,2014-12-16 12:00:00,39.0
Shanghai3/201412131015,201412131015,2014-12-13 10:15:00,2014-12-13 10:00:00,76.0
Shanghai3/201412251215,201412251215,2014-12-25 12:15:00,2014-12-25 12:00:00,20.0
Shanghai3/201412261315,201412261315,2014-12-26 13:15:00,2014-12-26 13:00:00,29.0
Shanghai3/201412291145,201412291145,2014-12-29 11:45:00,2014-12-29 12:00:00,135.0
Shanghai3/201412160845,201412160845,2014-12-16 08:45:00,2014-12-16 09:00:00,64.0
Shanghai3/201412171545,201412171545,2014-12-17 15:45:00,2014-12-17 16:00:00,49.0
Shanghai3/201412071545,201412071545,2014-12-07 15:45:00,2014-12-07 16:00:00,107.0
Shanghai3/201412091415,201412091415,2014-12-09 14:15:00,2014-12-09 14:00:00,18.0
Shanghai3/201412111215,201412111215,2014-12-11 12:15:00,2014-12-11 12:00:00,74.0
Shanghai3/201412191415,201412191415,2014-12-19 14:15:00,2014-12-19 14:00:00,90.0
Shanghai3/201412121315,201412121315,2014-12-12 13:15:00,2014-12-12 13:00:00,75.0
Shanghai3/201412271015,201412271015,2014-12-27 10:15:00,2014-12-27 10:00:00,30.0
Shanghai3/201412231545,201412231545,2014-12-23 15:45:00,2014-12-23 16:00:00,64.0
Shanghai3/201412201445,201412201445,2014-12-20 14:45:00,2014-12-20 15:00:00,41.0
Shanghai3/201412301445,201412301445,2014-12-30 14:45:00,2014-12-30 15:00:00,85.0
Shanghai3/201412240815,201412240815,2014-12-24 08:15:00,2014-12-24 08:00:00,150.0
Shanghai3/201412181015,201412181015,2014-12-18 10:15:00,2014-12-18 10:00:00,55.0
Shanghai3/201412081015,201412081015,2014-12-08 10:15:00,2014-12-08 10:00:00,63.0
Shanghai3/201412251515,201412251515,2014-12-25 15:15:00,2014-12-25 15:00:00,20.0
Shanghai3/201412261415,201412261415,2014-12-26 14:15:00,2014-12-26 14:00:00,25.0
Shanghai3/201412241100,201412241100,2014-12-24 11:00:00,2014-12-24 11:00:00,144.0
Shanghai3/201412311045,201412311045,2014-12-31 10:45:00,2014-12-31 11:00:00,196.0
Shanghai3/201412211045,201412211045,2014-12-21 10:45:00,2014-12-21 11:00:00,87.0
Shanghai3/201412171245,201412171245,2014-12-17 12:45:00,2014-12-17 13:00:00,47.0
Shanghai3/201412311245,201412311245,2014-12-31 12:45:00,2014-12-31 13:00:00,99.0
Shanghai3/201412291445,201412291445,2014-12-29 14:45:00,2014-12-29 15:00:00,104.0
Shanghai3/201412211245,201412211245,2014-12-21 12:45:00,2014-12-21 13:00:00,89.0
Shanghai3/201412171045,201412171045,2014-12-17 10:45:00,2014-12-17 11:00:00,35.0
Shanghai3/201412181215,201412181215,2014-12-18 12:15:00,2014-12-18 12:00:00,43.0
Shanghai3/201412081215,201412081215,2014-12-08 12:15:00,2014-12-08 12:00:00,59.0
Shanghai3/201412131515,201412131515,2014-12-13 15:15:00,2014-12-13 15:00:00,59.0
Shanghai3/201412120815,201412120815,2014-12-12 08:15:00,2014-12-12 08:00:00,69.0
Shanghai3/201412161445,201412161445,2014-12-16 14:45:00,2014-12-16 15:00:00,36.0
Shanghai3/201412151545,201412151545,2014-12-15 15:45:00,2014-12-15 16:00:00,126.0
Shanghai3/201412121115,201412121115,2014-12-12 11:15:00,2014-12-12 11:00:00,84.0
Shanghai3/201412241315,201412241315,2014-12-24 13:15:00,2014-12-24 13:00:00,109.0
Shanghai3/201412271215,201412271215,2014-12-27 12:15:00,2014-12-27 12:00:00,30.0
Shanghai3/201412151145,201412151145,2014-12-15 11:45:00,2014-12-15 12:00:00,71.0
Shanghai3/201412161045,201412161045,2014-12-16 10:45:00,2014-12-16 11:00:00,44.0
Shanghai3/201412231345,201412231345,2014-12-23 13:45:00,2014-12-23 14:00:00,53.0
Shanghai3/201412201245,201412201245,2014-12-20 12:45:00,2014-12-20 13:00:00,40.0
Shanghai3/201412301245,201412301245,2014-12-30 12:45:00,2014-12-30 13:00:00,84.0
Shanghai3/201412130815,201412130815,2014-12-13 08:15:00,2014-12-13 08:00:00,99.0
Shanghai3/201412091215,201412091215,2014-12-09 12:15:00,2014-12-09 12:00:00,18.0
Shanghai3/201412111415,201412111415,2014-12-11 14:15:00,2014-12-11 14:00:00,68.0
Shanghai3/201412191215,201412191215,2014-12-19 12:15:00,2014-12-19 12:00:00,72.0
Shanghai3/201412121515,201412121515,2014-12-12 15:15:00,2014-12-12 15:00:00,92.0
Shanghai3/201412171445,201412171445,2014-12-17 14:45:00,2014-12-17 15:00:00,36.0
Shanghai3/201412071445,201412071445,2014-12-07 14:45:00,2014-12-07 15:00:00,104.0
Shanghai3/201412150845,201412150845,2014-12-15 08:45:00,2014-12-15 09:00:00,63.0
Shanghai3/201412251315,201412251315,2014-12-25 13:15:00,2014-12-25 13:00:00,29.0
Shanghai3/201412261215,201412261215,2014-12-26 12:15:00,2014-12-26 12:00:00,27.0
Shanghai3/201412131115,201412131115,2014-12-13 11:15:00,2014-12-13 11:00:00,61.0
Shanghai3/201412101015,201412101015,2014-12-10 10:15:00,2014-12-10 10:00:00,35.0
Shanghai3/201412261015,201412261015,2014-12-26 10:15:00,2014-12-26 10:00:00,35.0
Shanghai3/201412251115,201412251115,2014-12-25 11:15:00,2014-12-25 11:00:00,24.0
Shanghai3/201412181415,201412181415,2014-12-18 14:15:00,2014-12-18 14:00:00,41.0
Shanghai3/201412081415,201412081415,2014-12-08 14:15:00,2014-12-08 14:00:00,78.0
Shanghai3/201412131315,201412131315,2014-12-13 13:15:00,2014-12-13 13:00:00,59.0
Shanghai3/201412230845,201412230845,2014-12-23 08:45:00,2014-12-23 09:00:00,43.0
Shanghai3/201412221545,201412221545,2014-12-22 15:45:00,2014-12-22 16:00:00,45.0
Shanghai3/201412311445,201412311445,2014-12-31 14:45:00,2014-12-31 15:00:00,64.0
Shanghai3/201412291245,201412291245,2014-12-29 12:45:00,2014-12-29 13:00:00,123.0
Shanghai3/201412211445,201412211445,2014-12-21 14:45:00,2014-12-21 15:00:00,96.0
Shanghai3/201412271415,201412271415,2014-12-27 14:15:00,2014-12-27 14:00:00,46.0
Shanghai3/201412091015,201412091015,2014-12-09 10:15:00,2014-12-09 10:00:00,21.0
Shanghai3/201412191015,201412191015,2014-12-19 10:15:00,2014-12-19 10:00:00,65.0
Shanghai3/201412250815,201412250815,2014-12-25 08:15:00,2014-12-25 08:00:00,22.0
Shanghai3/201412161245,201412161245,2014-12-16 12:45:00,2014-12-16 13:00:00,33.0
Shanghai3/201412151345,201412151345,2014-12-15 13:45:00,2014-12-15 14:00:00,86.0
Shanghai3/201412201045,201412201045,2014-12-20 10:45:00,2014-12-20 11:00:00,41.0
Shanghai3/201412301045,201412301045,2014-12-30 10:45:00,2014-12-30 11:00:00,94.0
Shanghai3/201412231145,201412231145,2014-12-23 11:45:00,2014-12-23 12:00:00,46.0
Shanghai3/201412311515,201412311515,2014-12-31 15:15:00,2014-12-31 15:00:00,64.0
Shanghai3/201412211515,201412211515,2014-12-21 15:15:00,2014-12-21 15:00:00,96.0
Shanghai3/201412291315,201412291315,2014-12-29 13:15:00,2014-12-29 13:00:00,123.0
Shanghai3/201412200815,201412200815,2014-12-20 08:15:00,2014-12-20 08:00:00,55.0
Shanghai3/201412300815,201412300815,2014-12-30 08:15:00,2014-12-30 08:00:00,122.0
Shanghai3/201412181545,201412181545,2014-12-18 15:45:00,2014-12-18 16:00:00,39.0
Shanghai3/201412081545,201412081545,2014-12-08 15:45:00,2014-12-08 16:00:00,62.0
Shanghai3/201412131245,201412131245,2014-12-13 12:45:00,2014-12-13 13:00:00,59.0
Shanghai3/201412261145,201412261145,2014-12-26 11:45:00,2014-12-26 12:00:00,27.0
Shanghai3/201412090845,201412090845,2014-12-09 08:45:00,2014-12-09 09:00:00,31.0
Shanghai3/201412190845,201412190845,2014-12-19 08:45:00,2014-12-19 09:00:00,49.0
Shanghai3/201412251045,201412251045,2014-12-25 10:45:00,2014-12-25 11:00:00,24.0
Shanghai3/201412201115,201412201115,2014-12-20 11:15:00,2014-12-20 11:00:00,41.0
Shanghai3/201412301115,201412301115,2014-12-30 11:15:00,2014-12-30 11:00:00,94.0
Shanghai3/201412231015,201412231015,2014-12-23 10:15:00,2014-12-23 10:00:00,39.0
Shanghai3/201412161315,201412161315,2014-12-16 13:15:00,2014-12-16 13:00:00,33.0
Shanghai3/201412151215,201412151215,2014-12-15 12:15:00,2014-12-15 12:00:00,71.0
Shanghai3/201412260845,201412260845,2014-12-26 08:45:00,2014-12-26 09:00:00,36.0
Shanghai3/201412091145,201412091145,2014-12-09 11:45:00,2014-12-09 12:00:00,18.0
Shanghai3/201412191145,201412191145,2014-12-19 11:45:00,2014-12-19 12:00:00,72.0
Shanghai3/201412271545,201412271545,2014-12-27 15:45:00,2014-12-27 16:00:00,50.0
Shanghai3/201412091345,201412091345,2014-12-09 13:45:00,2014-12-09 14:00:00,18.0
Shanghai3/201412191345,201412191345,2014-12-19 13:45:00,2014-12-19 14:00:00,90.0
Shanghai3/201412111545,201412111545,2014-12-11 15:45:00,2014-12-11 16:00:00,48.0
Shanghai3/201412121445,201412121445,2014-12-12 14:45:00,2014-12-12 15:00:00,92.0
Shanghai3/201412261230,201412261230,2014-12-26 12:30:00,2014-12-26 12:00:00,27.0
Shanghai3/201412231215,201412231215,2014-12-23 12:15:00,2014-12-23 12:00:00,46.0
Shanghai3/201412201315,201412201315,2014-12-20 13:15:00,2014-12-20 13:00:00,40.0
Shanghai3/201412301315,201412301315,2014-12-30 13:15:00,2014-12-30 13:00:00,84.0
Shanghai3/201412151015,201412151015,2014-12-15 10:15:00,2014-12-15 10:00:00,71.0
Shanghai3/201412161115,201412161115,2014-12-16 11:15:00,2014-12-16 11:00:00,44.0
Shanghai3/201412131045,201412131045,2014-12-13 10:45:00,2014-12-13 11:00:00,61.0
Shanghai3/201412290800,201412290800,2014-12-29 08:00:00,2014-12-29 08:00:00,167.0
Shanghai3/201412251245,201412251245,2014-12-25 12:45:00,2014-12-25 13:00:00,29.0
Shanghai3/201412261345,201412261345,2014-12-26 13:45:00,2014-12-26 14:00:00,25.0
Shanghai3/201412160815,201412160815,2014-12-16 08:15:00,2014-12-16 08:00:00,68.0
Shanghai3/201412171515,201412171515,2014-12-17 15:15:00,2014-12-17 15:00:00,36.0
Shanghai3/201412071515,201412071515,2014-12-07 15:15:00,2014-12-07 15:00:00,104.0
Shanghai3/201412181345,201412181345,2014-12-18 13:45:00,2014-12-18 14:00:00,41.0
Shanghai3/201412081345,201412081345,2014-12-08 13:45:00,2014-12-08 14:00:00,78.0
Shanghai3/201412131445,201412131445,2014-12-13 14:45:00,2014-12-13 15:00:00,59.0
Shanghai3/201412280815,201412280815,2014-12-28 08:15:00,2014-12-28 08:00:00,42.0
Shanghai3/201412171115,201412171115,2014-12-17 11:15:00,2014-12-17 11:00:00,35.0
Shanghai3/201412311315,201412311315,2014-12-31 13:15:00,2014-12-31 13:00:00,99.0
Shanghai3/201412291515,201412291515,2014-12-29 15:15:00,2014-12-29 15:00:00,104.0
Shanghai3/201412241245,201412241245,2014-12-24 12:45:00,2014-12-24 13:00:00,109.0
Shanghai3/201412211300,201412211300,2014-12-21 13:00:00,2014-12-21 13:00:00,89.0
Shanghai3/201412271345,201412271345,2014-12-27 13:45:00,2014-12-27 14:00:00,46.0
Shanghai3/201412121045,201412121045,2014-12-12 10:45:00,2014-12-12 11:00:00,84.0
Shanghai3/201412161515,201412161515,2014-12-16 15:15:00,2014-12-16 15:00:00,36.0
Shanghai3/201412151415,201412151415,2014-12-15 14:15:00,2014-12-15 14:00:00,86.0
Shanghai3/201412170815,201412170815,2014-12-17 08:15:00,2014-12-17 08:00:00,57.0
Shanghai3/201412210815,201412210815,2014-12-21 08:15:00,2014-12-21 08:00:00,64.0
Shanghai3/201412231415,201412231415,2014-12-23 14:15:00,2014-12-23 14:00:00,53.0
Shanghai3/201412201515,201412201515,2014-12-20 15:15:00,2014-12-20 15:00:00,41.0
Shanghai3/201412301515,201412301515,2014-12-30 15:15:00,2014-12-30 15:00:00,85.0
Shanghai3/201412271145,201412271145,2014-12-27 11:45:00,2014-12-27 12:00:00,30.0
Shanghai3/201412241045,201412241045,2014-12-24 10:45:00,2014-12-24 11:00:00,144.0
Shanghai3/201412180845,201412180845,2014-12-18 08:45:00,2014-12-18 09:00:00,87.0
Shanghai3/201412091545,201412091545,2014-12-09 15:45:00,2014-12-09 16:00:00,26.0
Shanghai3/201412191545,201412191545,2014-12-19 15:45:00,2014-12-19 16:00:00,94.0
Shanghai3/201412111345,201412111345,2014-12-11 13:45:00,2014-12-11 14:00:00,68.0
Shanghai3/201412171300,201412171300,2014-12-17 13:00:00,2014-12-17 13:00:00,47.0
Shanghai3/201412121245,201412121245,2014-12-12 12:45:00,2014-12-12 13:00:00,75.0
Shanghai3/201412211115,201412211115,2014-12-21 11:15:00,2014-12-21 11:00:00,87.0
Shanghai3/201412251445,201412251445,2014-12-25 14:45:00,2014-12-25 15:00:00,20.0
Shanghai3/201412270845,201412270845,2014-12-27 08:45:00,2014-12-27 09:00:00,28.0
Shanghai3/201412181145,201412181145,2014-12-18 11:45:00,2014-12-18 12:00:00,43.0
Shanghai3/201412081145,201412081145,2014-12-08 11:45:00,2014-12-08 12:00:00,59.0
Shanghai3/201412151115,201412151115,2014-12-15 11:15:00,2014-12-15 11:00:00,69.0
Shanghai3/201412161015,201412161015,2014-12-16 10:15:00,2014-12-16 10:00:00,42.0
Shanghai3/201412231315,201412231315,2014-12-23 13:15:00,2014-12-23 13:00:00,52.0
Shanghai3/201412201215,201412201215,2014-12-20 12:15:00,2014-12-20 12:00:00,36.0
Shanghai3/201412130845,201412130845,2014-12-13 08:45:00,2014-12-13 09:00:00,95.0
Shanghai3/201412091245,201412091245,2014-12-09 12:45:00,2014-12-09 13:00:00,18.0
Shanghai3/201412111445,201412111445,2014-12-11 14:45:00,2014-12-11 15:00:00,63.0
Shanghai3/201412191245,201412191245,2014-12-19 12:45:00,2014-12-19 13:00:00,71.0
Shanghai3/201412121545,201412121545,2014-12-12 15:45:00,2014-12-12 16:00:00,97.0
Shanghai3/201412171415,201412171415,2014-12-17 14:15:00,2014-12-17 14:00:00,43.0
Shanghai3/201412071415,201412071415,2014-12-07 14:15:00,2014-12-07 14:00:00,80.0
Shanghai3/201412291015,201412291015,2014-12-29 10:15:00,2014-12-29 10:00:00,133.0
Shanghai3/201412150815,201412150815,2014-12-15 08:15:00,2014-12-15 08:00:00,60.0
Shanghai3/201412301200,201412301200,2014-12-30 12:00:00,2014-12-30 12:00:00,90.0
Shanghai3/201412251345,201412251345,2014-12-25 13:45:00,2014-12-25 14:00:00,23.0
Shanghai3/201412131145,201412131145,2014-12-13 11:45:00,2014-12-13 12:00:00,56.0
Shanghai3/201412101045,201412101045,2014-12-10 10:45:00,2014-12-10 11:00:00,27.0
Shanghai3/201412261045,201412261045,2014-12-26 10:45:00,2014-12-26 11:00:00,34.0
Shanghai3/201412181445,201412181445,2014-12-18 14:45:00,2014-12-18 15:00:00,38.0
Shanghai3/201412081445,201412081445,2014-12-08 14:45:00,2014-12-08 15:00:00,75.0
Shanghai3/201412131345,201412131345,2014-12-13 13:45:00,2014-12-13 14:00:00,67.0
Shanghai3/201412080820,201412080820,2014-12-08 08:20:00,2014-12-08 08:00:00,97.0
Shanghai3/201412230815,201412230815,2014-12-23 08:15:00,2014-12-23 08:00:00,41.0
Shanghai3/201412311415,201412311415,2014-12-31 14:15:00,2014-12-31 14:00:00,69.0
Shanghai3/201412291215,201412291215,2014-12-29 12:15:00,2014-12-29 12:00:00,135.0
Shanghai3/201412211415,201412211415,2014-12-21 14:15:00,2014-12-21 14:00:00,83.0
Shanghai3/201412271445,201412271445,2014-12-27 14:45:00,2014-12-27 15:00:00,55.0
Shanghai3/201412250845,201412250845,2014-12-25 08:45:00,2014-12-25 09:00:00,19.0
Shanghai3/201412091045,201412091045,2014-12-09 10:45:00,2014-12-09 11:00:00,19.0
Shanghai3/201412191045,201412191045,2014-12-19 10:45:00,2014-12-19 11:00:00,64.0
Shanghai3/201412161215,201412161215,2014-12-16 12:15:00,2014-12-16 12:00:00,39.0
Shanghai3/201412151315,201412151315,2014-12-15 13:15:00,2014-12-15 13:00:00,66.0
Shanghai3/201412201015,201412201015,2014-12-20 10:15:00,2014-12-20 10:00:00,48.0
Shanghai3/201412301015,201412301015,2014-12-30 10:15:00,2014-12-30 10:00:00,97.0
Shanghai3/201412231115,201412231115,2014-12-23 11:15:00,2014-12-23 11:00:00,43.0
Shanghai3/201412091445,201412091445,2014-12-09 14:45:00,2014-12-09 15:00:00,19.0
Shanghai3/201412111245,201412111245,2014-12-11 12:45:00,2014-12-11 13:00:00,77.0
Shanghai3/201412191445,201412191445,2014-12-19 14:45:00,2014-12-19 15:00:00,69.0
Shanghai3/201412121345,201412121345,2014-12-12 13:45:00,2014-12-12 14:00:00,82.0
Shanghai3/201412271045,201412271045,2014-12-27 10:45:00,2014-12-27 11:00:00,30.0
Shanghai3/201412241145,201412241145,2014-12-24 11:45:00,2014-12-24 12:00:00,117.0
Shanghai3/201412231515,201412231515,2014-12-23 15:15:00,2014-12-23 15:00:00,59.0
Shanghai3/201412301415,201412301415,2014-12-30 14:15:00,2014-12-30 14:00:00,86.0
Shanghai3/201412181045,201412181045,2014-12-18 10:45:00,2014-12-18 11:00:00,55.0
Shanghai3/201412081045,201412081045,2014-12-08 10:45:00,2014-12-08 11:00:00,53.0
Shanghai3/201412240845,201412240845,2014-12-24 08:45:00,2014-12-24 09:00:00,154.0
Shanghai3/201412201400,201412201400,2014-12-20 14:00:00,2014-12-20 14:00:00,35.0
Shanghai3/201412251545,201412251545,2014-12-25 15:45:00,2014-12-25 16:00:00,20.0
Shanghai3/201412211015,201412211015,2014-12-21 10:15:00,2014-12-21 10:00:00,86.0
Shanghai3/201412171215,201412171215,2014-12-17 12:15:00,2014-12-17 12:00:00,39.0
Shanghai3/201412291415,201412291415,2014-12-29 14:15:00,2014-12-29 14:00:00,102.0
Shanghai3/201412211215,201412211215,2014-12-21 12:15:00,2014-12-21 12:00:00,92.0
Shanghai3/201412171015,201412171015,2014-12-17 10:15:00,2014-12-17 10:00:00,42.0
Shanghai3/201412181245,201412181245,2014-12-18 12:45:00,2014-12-18 13:00:00,43.0
Shanghai3/201412081245,201412081245,2014-12-08 12:45:00,2014-12-08 13:00:00,73.0
Shanghai3/201412131545,201412131545,2014-12-13 15:45:00,2014-12-13 16:00:00,66.0
Shanghai3/201412120845,201412120845,2014-12-12 08:45:00,2014-12-12 09:00:00,92.0
Shanghai3/201412161415,201412161415,2014-12-16 14:15:00,2014-12-16 14:00:00,33.0
Shanghai3/201412151515,201412151515,2014-12-15 15:15:00,2014-12-15 15:00:00,105.0
Shanghai3/201412121145,201412121145,2014-12-12 11:45:00,2014-12-12 12:00:00,82.0
Shanghai3/201412241345,201412241345,2014-12-24 13:45:00,2014-12-24 14:00:00,104.0
Shanghai3/201412271245,201412271245,2014-12-27 12:45:00,2014-12-27 13:00:00,36.0
Beijing/2014_07_22_0624,201407220624,2014-07-22 06:24:00,2014-07-22 06:00:00,18.0
Beijing/2014_05_05_0623,201405050623,2014-05-05 06:23:00,2014-05-05 06:00:00,44.0
Beijing/2014_05_12_0619,201405120619,2014-05-12 06:19:00,2014-05-12 06:00:00,72.0
Beijing/2014_06_15_0627,201406150627,2014-06-15 06:27:00,2014-06-15 06:00:00,141.0
Beijing/2014_10_02_0718,201410020718,2014-10-02 07:18:00,2014-10-02 07:00:00,79.0
Beijing/2014_04_29_0640,201404290640,2014-04-29 06:40:00,2014-04-29 07:00:00,113.0
Beijing/2014_09_04_0631,201409040631,2014-09-04 06:31:00,2014-09-04 07:00:00,81.0
Beijing/2014_10_12_0800,201410120800,2014-10-12 08:00:00,2014-10-12 08:00:00,3.0
Beijing/2014_10_05_0755,201410050755,2014-10-05 07:55:00,2014-10-05 08:00:00,21.0
Beijing/2014_01_05_0728,201401050728,2014-01-05 07:28:00,2014-01-05 07:00:00,109.0
Beijing/2014_06_21_0630,201406210630,2014-06-21 06:30:00,2014-06-21 06:00:00,64.0
Beijing/2014_07_30_0629,201407300629,2014-07-30 06:29:00,2014-07-30 06:00:00,142.0
Beijing/2014_03_17_0710,201403170710,2014-03-17 07:10:00,2014-03-17 07:00:00,165.0
Beijing/2014_07_26_0607,201407260607,2014-07-26 06:07:00,2014-07-26 06:00:00,142.0
Beijing/2014_04_21_0639,201404210639,2014-04-21 06:39:00,2014-04-21 07:00:00,48.0
Beijing/2014_09_21_0645,201409210645,2014-09-21 06:45:00,2014-09-21 07:00:00,59.0
Beijing/2014_08_07_0619,201408070619,2014-08-07 06:19:00,2014-08-07 06:00:00,62.0
Beijing/2014_04_23_0642,201404230642,2014-04-23 06:42:00,2014-04-23 07:00:00,136.0
Beijing/2014_11_01_0732,201411010732,2014-11-01 07:32:00,2014-11-01 08:00:00,22.0
Beijing/2014_10_24_0701,201410240701,2014-10-24 07:01:00,2014-10-24 07:00:00,185.0
Beijing/2014_04_22_0654,201404220654,2014-04-22 06:54:00,2014-04-22 07:00:00,104.0
Beijing/2014_03_01_0700,201403010700,2014-03-01 07:00:00,2014-03-01 07:00:00,83.0
Beijing/2014_03_23_0658,201403230658,2014-03-23 06:58:00,2014-03-23 07:00:00,173.0
Beijing/2014_05_26_0618,201405260618,2014-05-26 06:18:00,2014-05-26 06:00:00,20.0
Beijing/2014_05_27_0630,201405270630,2014-05-27 06:30:00,2014-05-27 06:00:00,94.0
Beijing/2014_08_11_0621,201408110621,2014-08-11 06:21:00,2014-08-11 06:00:00,13.0
Beijing/2014_11_16_0720,201411160720,2014-11-16 07:20:00,2014-11-16 07:00:00,266.0
Beijing/2014_07_28_0618,201407280618,2014-07-28 06:18:00,2014-07-28 06:00:00,141.0
Beijing/2014_01_04_0716,201401040716,2014-01-04 07:16:00,2014-01-04 07:00:00,95.0
Beijing/2014_06_25_0611,201406250611,2014-06-25 06:11:00,2014-06-25 06:00:00,90.0
Beijing/2014_12_11_0737,201412110737,2014-12-11 07:37:00,2014-12-11 08:00:00,13.0
Beijing/2014_10_03_0732,201410030732,2014-10-03 07:32:00,2014-10-03 08:00:00,53.0
Beijing/2014_09_01_0639,201409010639,2014-09-01 06:39:00,2014-09-01 07:00:00,109.0
Beijing/2014_12_16_0752,201412160752,2014-12-16 07:52:00,2014-12-16 08:00:00,12.0
Beijing/2014_01_17_0726,201401170726,2014-01-17 07:26:00,2014-01-17 07:00:00,74.0
Beijing/2014_05_28_0610,201405280610,2014-05-28 06:10:00,2014-05-28 06:00:00,44.0
Beijing/2014_04_13_0649,201404130649,2014-04-13 06:49:00,2014-04-13 07:00:00,157.0
Beijing/2014_09_12_0635,201409120635,2014-09-12 06:35:00,2014-09-12 07:00:00,54.0
Beijing/2014_08_28_0640,201408280640,2014-08-28 06:40:00,2014-08-28 07:00:00,64.0
Beijing/2014_08_06_0622,201408060622,2014-08-06 06:22:00,2014-08-06 06:00:00,68.0
Beijing/2014_04_16_0653,201404160653,2014-04-16 06:53:00,2014-04-16 07:00:00,44.0
Beijing/2014_10_20_0646,201410200646,2014-10-20 06:46:00,2014-10-20 07:00:00,203.0
Beijing/2014_12_17_0756,201412170756,2014-12-17 07:56:00,2014-12-17 08:00:00,88.0
Beijing/2014_12_29_0804,201412290804,2014-12-29 08:04:00,2014-12-29 08:00:00,141.0
Beijing/2014_05_06_0716,201405060716,2014-05-06 07:16:00,2014-05-06 07:00:00,93.0
Beijing/2014_07_18_0629,201407180629,2014-07-18 06:29:00,2014-07-18 06:00:00,112.0
Beijing/2014_11_17_0725,201411170725,2014-11-17 07:25:00,2014-11-17 07:00:00,17.0
Beijing/2014_06_11_0617,201406110617,2014-06-11 06:17:00,2014-06-11 06:00:00,23.0
Beijing/2014_12_10_0732,201412100732,2014-12-10 07:32:00,2014-12-10 08:00:00,152.0
Beijing/2014_10_01_0758,201410010758,2014-10-01 07:58:00,2014-10-01 08:00:00,73.0
Beijing/2014_07_12_0603,201407120603,2014-07-12 06:03:00,2014-07-12 06:00:00,12.0
Beijing/2014_09_27_0632,201409270632,2014-09-27 06:32:00,2014-09-27 07:00:00,28.0
Beijing/2014_06_07_0604,201406070604,2014-06-07 06:04:00,2014-06-07 06:00:00,6.0
Beijing/2014_09_13_0630,201409130630,2014-09-13 06:30:00,2014-09-13 06:00:00,93.0
Beijing/2014_09_24_0649,201409240649,2014-09-24 06:49:00,2014-09-24 07:00:00,17.0
Beijing/2014_11_28_0731,201411280731,2014-11-28 07:31:00,2014-11-28 08:00:00,83.0
Beijing/2014_07_23_0621,201407230621,2014-07-23 06:21:00,2014-07-23 06:00:00,19.0
Beijing/2014_10_06_1019,201410061019,2014-10-06 10:19:00,2014-10-06 10:00:00,18.0
Beijing/2014_12_23_0804,201412230804,2014-12-23 08:04:00,2014-12-23 08:00:00,88.0
Beijing/2014_04_17_0650,201404170650,2014-04-17 06:50:00,2014-04-17 07:00:00,110.0
Beijing/2014_03_16_0700,201403160700,2014-03-16 07:00:00,2014-03-16 07:00:00,83.0
Beijing/2014_06_08_0627,201406080627,2014-06-08 06:27:00,2014-06-08 06:00:00,26.0
Beijing/2014_04_04_0648,201404040648,2014-04-04 06:48:00,2014-04-04 07:00:00,59.0
